Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
D,6/4/2022,113,46,16,4,,,1,,,,
D,6/5/2022,131.5,50,25,3,,,,1,,,
D,6/6/2022,145,63,23,8,1,1,,1,,1,
D,6/7/2022,139,42,13,10,,1,,1,,,
D,6/8/2022,124,47,23,3,,,,,,,
D,6/9/2022,130,52,17,9,1,,,,,,
D,6/10/2022,117.5,57,21,2,,1,1,,,,
D,6/11/2022,169.5,45,19,6,4,2,,,,,
D,6/12/2022,128,58,30,2,,,,,,,
D,6/13/2022,131,50,21,5,,1,,,,,
D,6/14/2022,145.5,61,26,9,,,,1,,,
D,6/15/2022,124,45,22,2,1,,,,,,
D,6/16/2022,120,60,22,6,2,,,,,,
D,6/17/2022,149,39,16,2,2,,,1,,1,
D,6/18/2022,128,46,23,3,,,,,,,
D,6/19/2022,144.5,42,19,5,,,,2,,,
D,6/20/2022,139,57,25,8,,,,1,,,
D,6/21/2022,136,60,26,6,,,1,,,,
D,6/22/2022,145,39,17,5,1,,,,,,
D,6/23/2022,120.5,54,19,6,,,,1,,,
D,6/24/2022,128.5,57,25,6,2,,,,,,
D,6/25/2022,127,48,23,4,,,,,,,
D,6/26/2022,125,42,15,6,,,,1,,,
D,6/27/2022,147,55,20,9,,1,1,1,,,
D,6/28/2022,133,39,15,7,1,,,,,,
D,6/29/2022,120.5,58,22,4,3,,,,,,
D,6/30/2022,123,42,19,3,,,,1,,,
D,7/1/2022,144,47,24,4,,,,,,,
D,7/2/2022,140.5,56,22,6,1,,,,,,
D,7/3/2022,148,37,16,5,,,,1,,,
D,7/4/2022,102.5,40,15,1,,,,,,,
D,7/5/2022,111.5,54,20,5,,,,,,,
D,7/6/2022,136.5,55,34,4,1,,,,,,
D,7/7/2022,140,66,26,8,1,2,,,,,
D,7/8/2022,144,50,24,7,1,,,,,,
D,7/9/2022,146,52,24,6,1,,,,1,,
D,7/10/2022,139,50,21,4,2,1,,1,1,,
D,7/11/2022,137.5,56,28,3,1,,1,,1,,
D,7/12/2022,148.5,46,19,5,2,,,1,1,,
D,7/13/2022,125,44,23,,,,,,,,
D,7/14/2022,116,41,17,1,,1,,,,,
D,7/15/2022,124,49,22,4,,1,,,,,
D,7/16/2022,131.5,45,20,4,1,,,,,,
D,7/17/2022,133,55,24,6,1,,1,1,,,
D,7/18/2022,129,48,19,4,2,,,1,,,
D,7/19/2022,127,61,25,6,1,,,,,,
D,7/20/2022,105,48,13,4,1,1,,,,,
D,7/21/2022,109,55,18,6,,,,,,,
D,7/22/2022,141,48,22,8,1,,,,,,
D,7/23/2022,138,37,22,3,,,,,,,
D,7/24/2022,110,55,19,5,1,,,,,,
D,7/25/2022,113,44,14,6,,1,,,,,
D,7/26/2022,120,51,23,3,,,,,,,
D,7/27/2022,107.5,60,17,5,1,,,,,,
D,7/28/2022,134,53,16,13,,1,,,,,
D,7/29/2022,106,44,14,3,1,1,,,,,
D,7/30/2022,113,46,19,2,,,,,,,
D,7/31/2022,127.5,50,24,2,1,,,,,,
D,8/1/2022,137,46,18,4,3,,,,,,
D,8/2/2022,116,31,8,3,,1,,,1,,
D,8/3/2022,127,37,15,5,,,,,,,
D,8/4/2022,135,45,20,3,1,,,,,,
D,8/5/2022,109,36,10,4,,,1,,1,,
D,8/6/2022,140,39,20,1,,,,1,,1,
D,8/7/2022,114,37,13,4,,,,1,,,
D,8/8/2022,139,42,20,5,,,,,,,
D,8/9/2022,128.5,40,16,1,2,3,,1,,,
D,8/10/2022,153,39,16,5,,,,1,,,
D,8/11/2022,133,43,23,6,1,,,,,,
D,8/12/2022,154,47,18,3,3,,1,5,,,
D,8/13/2022,137.5,34,12,5,,1,,,,,
D,8/14/2022,157,42,20,6,,,,,,1,
D,8/15/2022,135,38,21,2,,,,,,1,
D,8/16/2022,130,47,20,5,1,2,,,,,
D,8/17/2022,155.5,50,20,6,3,1,,,1,,
D,8/18/2022,128,53,26,2,1,1,,,,,
D,8/19/2022,127,49,17,7,,1,,,,,
D,8/20/2022,111,38,15,2,,,,,,,
D,8/21/2022,161,38,19,4,2,1,,,,,
D,8/22/2022,120,46,20,2,,,,2,,,
D,8/23/2022,165,39,16,9,1,,,,,,
D,8/24/2022,123,42,18,3,1,1,,,,,
D,8/25/2022,135,38,20,4,,,,,,,
D,8/26/2022,136,44,20,7,1,,,,,,
D,8/27/2022,110.5,40,13,3,,,,2,,1,
D,8/28/2022,163,53,24,10,4,,,,,,
D,8/29/2022,160.5,42,17,4,2,1,,1,1,,
D,8/30/2022,135,42,21,3,,,,,,,
D,8/31/2022,127,50,18,6,,1,,,,,
D,9/1/2022,142.5,37,14,6,,,,1,,,
D,9/2/2022,120,40,14,5,1,,,,,,
D,9/3/2022,121.5,43,18,3,,,,,,,
D,9/4/2022,127,31,14,1,2,1,,,,,
D,9/5/2022,115,44,13,3,1,1,,2,,,
D,9/6/2022,91,42,14,2,1,1,,1,,,
D,9/7/2022,116,50,16,4,1,1,,1,1,,
D,9/8/2022,135,56,23,7,,,1,2,,,
D,9/9/2022,121,35,14,4,,,,,,,
D,9/10/2022,117,37,13,2,,2,,1,,,
D,9/11/2022,146,34,17,2,,1,1,,,,
D,9/12/2022,141,49,24,6,1,1,,2,,,
D,9/13/2022,144.5,46,19,5,2,1,,,,,
D,9/14/2022,157,43,16,5,3,2,2,1,,,
D,9/15/2022,119.5,42,17,3,1,,,,,,
D,9/16/2022,199,44,25,10,3,,,,,,
D,9/17/2022,122,27,10,3,,,,,,1,
D,9/18/2022,139.5,50,20,3,4,1,,,,,
D,9/19/2022,180,43,22,5,4,1,,,,,
D,9/20/2022,154.5,39,13,8,1,,,,,,
D,9/21/2022,141,30,11,4,1,1,,,,,
D,9/22/2022,160,41,18,5,2,1,,,,,
D,9/23/2022,147.5,44,28,3,1,,,,,,
D,9/24/2022,103.5,42,14,4,2,,,,,,
D,9/25/2022,117,50,22,,,,,2,,,
D,9/26/2022,118,40,17,3,,,,,,,
D,9/27/2022,160,31,12,6,1,,1,,,,
D,9/28/2022,130,46,20,5,,1,,,,,
D,9/29/2022,145,42,17,4,3,1,,1,,,
D,9/30/2022,118,41,17,2,1,,,,,,
D,10/1/2022,94,33,7,,,,,,,,
D,10/2/2022,118,41,13,3,2,,1,1,,,
D,10/3/2022,133.5,46,22,4,,,,,,,
D,10/4/2022,157,44,18,7,1,,,,,1,
D,10/5/2022,107,43,13,1,,1,,2,,1,
D,10/6/2022,118,52,18,3,2,,,1,1,,
D,10/7/2022,126,32,13,3,,,,1,,,
D,10/8/2022,108,42,14,3,,,,,,,
D,10/9/2022,124.5,34,16,2,,,,,,,
D,10/10/2022,134,51,24,8,,,,1,,,
D,10/11/2022,142,46,16,4,2,1,,,,,
D,10/12/2022,123.5,42,13,6,2,,,,,,
D,10/13/2022,122,37,12,7,,,,,,,
D,10/14/2022,120,44,14,6,2,,,,,,
D,10/15/2022,129,27,14,,,,,,,,
D,10/16/2022,136,29,9,5,,,,,,,
D,10/17/2022,116,55,19,4,1,,1,,1,,
D,10/18/2022,117,45,16,4,1,,,,,,
D,10/19/2022,146,54,29,5,,,,,,,
D,10/20/2022,117.5,46,14,7,1,,,,,,
D,10/21/2022,146,44,21,8,1,1,,,,,
D,10/22/2022,152,41,17,8,1,,,,,,
D,10/23/2022,138,34,16,4,,,,,,,
D,10/24/2022,168,48,15,11,1,1,1,1,,,
D,10/25/2022,115,47,14,6,1,1,,,,,
D,10/26/2022,125,52,24,3,2,,,,1,,
D,10/27/2022,155,37,16,6,1,,,,,,
D,10/28/2022,132,47,20,2,,,1,1,,,
D,10/29/2022,143,41,21,4,,,,,1,,
D,10/30/2022,132,44,27,4,,,,1,,,
D,10/31/2022,170.5,42,17,6,1,2,,,1,,
D,11/1/2022,119,46,13,7,,,,1,,,
D,11/2/2022,138.5,40,19,5,,,1,,,1,
D,11/3/2022,113,54,15,4,2,,1,,1,,
D,11/4/2022,147,53,20,7,1,2,,2,,,
D,11/5/2022,140,35,18,3,1,,,,,,
D,11/6/2022,105,31,12,1,,,,1,,,
D,11/7/2022,117,41,13,5,,,1,,,,
D,11/8/2022,172,39,15,4,5,,,1,,,
D,11/9/2022,138,45,19,5,2,,,1,,,
D,11/10/2022,157,42,22,3,3,,,1,,,
D,11/11/2022,159,41,21,5,,1,,,1,,
D,11/12/2022,110,47,19,4,,,,,,,
D,11/13/2022,117,38,14,2,,,,,1,,
D,11/14/2022,150,36,20,2,2,,,,1,,
D,11/15/2022,165,40,14,11,2,,,,,,
D,11/16/2022,142,32,12,4,,,1,2,,,
D,11/17/2022,161,54,28,6,3,,,,,,
D,11/18/2022,114,42,12,5,1,,,,1,,
D,11/19/2022,106,39,11,2,,,,,,,
D,11/20/2022,115.5,35,12,3,,,,,,,
D,11/21/2022,113.5,45,11,7,,1,,1,,,
D,11/22/2022,116,48,11,6,4,,,1,,,
D,11/23/2022,112,43,13,4,1,,,,,,
D,11/24/2022,116,33,13,3,,,,,,,
D,11/25/2022,143.5,48,22,8,,,,,,,
D,11/26/2022,140,39,20,4,1,,,,,,
D,11/27/2022,146.5,35,16,5,2,,,,,,
D,11/28/2022,119,45,17,2,1,,,,1,,
D,11/29/2022,117,47,21,2,,,,,,,
D,11/30/2022,134,41,15,6,1,1,1,,,,
D,12/1/2022,142.5,37,18,4,,,,,,,
D,12/2/2022,150,37,14,7,2,,,1,,,
D,12/3/2022,112,39,10,4,2,1,,,,,
D,12/4/2022,157,47,18,6,4,,,,,,
D,12/5/2022,140.5,48,22,5,,,2,,,,
D,12/6/2022,154,33,15,6,,,,,,,
D,12/7/2022,104.5,26,7,4,1,,,,,,
D,12/8/2022,86,31,8,3,,,,,,,
D,12/9/2022,132,47,22,2,1,,,,,,
D,12/10/2022,138,43,21,1,,,,1,,,
D,12/11/2022,134.5,33,18,2,1,,,,,,
D,12/12/2022,165,50,23,9,1,,,,,,
D,12/13/2022,154,29,10,5,,,1,1,1,,
D,12/14/2022,125.5,62,20,6,2,,,,,,
D,12/15/2022,149,25,12,1,,,,,,,
D,12/16/2022,131,38,14,5,1,,,,,,
D,12/17/2022,116,34,12,3,,,,,,,
D,12/18/2022,134,34,11,6,1,,1,,,,
D,12/19/2022,151,36,12,5,1,,1,,,,
D,12/20/2022,157,34,16,4,1,,1,,,,
D,12/21/2022,133,32,12,2,1,,,,,,
D,12/22/2022,132,31,11,4,,,,,,,
D,12/23/2022,112.5,28,10,,,,,,,,
D,12/24/2022,109.5,33,7,2,1,,1,,,,
D,12/25/2022,111,35,11,1,,,,,,,
D,12/26/2022,154,55,19,9,2,,,,,,
D,12/27/2022,154.5,39,13,5,,1,,,,,
D,12/28/2022,176.5,50,18,10,1,,,,,,
D,12/29/2022,174,35,18,7,,,,,,,
D,12/30/2022,160.5,46,15,7,3,,,,,,
D,12/31/2022,130.5,32,12,3,,1,,,,,
