Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
E,7/4/2021,137,44,23,3,,,,,,,
E,7/5/2021,188,66,26,7,6,1,2,4,,,
E,7/6/2021,173,48,10,10,2,,,1,1,,
E,7/7/2021,127,62,24,7,,,,,,,
E,7/8/2021,172,50,21,11,2,,1,1,,,
E,7/9/2021,171,52,22,12,2,,1,,,,
E,7/10/2021,157,47,20,7,2,2,1,,,,
E,7/11/2021,180,46,20,11,1,,,,,,
E,7/12/2021,187,61,21,12,5,1,1,1,,,
E,7/13/2021,147,54,26,5,2,,,1,,,
E,7/14/2021,202,67,29,11,4,6,,,,,
E,7/15/2021,139,57,18,7,,1,,,,,
E,7/16/2021,136.5,52,23,6,3,,,,,,
E,7/17/2021,118.5,36,13,4,,,,,,,
E,7/18/2021,112,44,15,1,,,,,,,
E,7/19/2021,154,66,24,8,4,1,,2,,,
E,7/20/2021,155.5,54,20,8,7,,,,,,
E,7/21/2021,219.5,61,25,12,4,1,2,5,,,
E,7/22/2021,191.5,43,21,11,,2,2,1,,,
E,7/23/2021,372.5,51,14,4,6,4,3,11,,,
E,7/24/2021,142,41,18,5,,1,,,,,
E,7/25/2021,140,56,20,5,1,2,1,,,,
E,7/26/2021,197,50,21,5,2,7,1,4,,,
E,7/27/2021,202,56,23,10,5,,1,1,1,,
E,7/28/2021,135.5,47,20,,4,,1,,,,
E,7/29/2021,177,56,24,7,2,1,1,,,,
E,7/30/2021,199.5,58,31,9,3,2,,1,,,
E,7/31/2021,117.5,42,13,6,,1,,1,,,
E,8/1/2021,125,53,21,4,,1,,,,,
E,8/2/2021,146,58,28,6,1,,1,2,,,
E,8/3/2021,178,52,17,10,3,,,3,,,
E,8/4/2021,171,47,16,9,2,1,,3,,,
E,8/5/2021,184,46,17,13,3,3,,,,,
E,8/6/2021,181,55,26,11,2,,,1,,,
E,8/7/2021,238,58,22,9,5,3,5,5,,,
E,8/8/2021,238,50,18,12,,1,6,4,,,
E,8/9/2021,214.5,51,23,11,2,2,,2,,,
E,8/10/2021,178,49,24,6,,1,1,7,,,
E,8/11/2021,246,56,18,11,6,5,2,4,,,
E,8/12/2021,184.5,54,25,8,6,2,,,,,
E,8/13/2021,179,47,15,8,5,,1,2,,,
E,8/14/2021,141.5,42,20,6,1,1,1,,,,
E,8/15/2021,153,57,27,5,,4,,1,,,
E,8/16/2021,284,51,12,9,5,2,2,7,,,
E,8/17/2021,225.5,64,22,13,8,4,1,,,,
E,8/18/2021,251,44,14,7,4,4,1,6,,,
E,8/19/2021,473,36,2,6,5,4,2,12,,,
E,8/20/2021,177,39,17,5,3,1,1,,,1,
E,8/21/2021,137,33,17,4,,,,,,,
E,8/22/2021,151,46,26,4,1,1,1,,,,
E,8/23/2021,144,58,25,9,1,,2,1,,,
E,8/24/2021,182,56,21,10,5,2,,1,,,
E,8/25/2021,232,55,16,12,9,3,,3,,,
E,8/26/2021,257,68,14,16,8,7,4,3,,,
E,8/27/2021,150,41,16,6,3,,1,2,,,
E,8/28/2021,154,44,12,6,1,2,1,2,,,
E,8/29/2021,186,39,13,7,5,2,,,,,
E,8/30/2021,298,60,16,11,7,7,2,3,,,
E,8/31/2021,298.5,54,16,9,8,3,3,4,,,
E,9/1/2021,201,60,27,6,2,4,1,7,,,
E,9/2/2021,473,44,1,5,3,5,2,14,,,
E,9/3/2021,155,46,16,4,3,,,1,1,,
E,9/4/2021,175,37,19,5,,1,,,,,
E,9/5/2021,152,52,23,10,2,2,,,,,
E,9/6/2021,147,53,21,5,2,,1,,1,,
E,9/7/2021,245,53,12,15,6,2,2,2,,,
E,9/8/2021,186,42,14,9,6,,,,,,
E,9/9/2021,363.5,57,15,5,8,3,3,14,,,
E,9/10/2021,313.5,49,14,10,7,4,1,7,,,
E,9/11/2021,132.5,45,17,6,1,2,,,,,
E,9/12/2021,227.5,53,14,7,4,1,3,6,,,
E,9/13/2021,367,55,9,9,5,3,2,15,,,
E,9/14/2021,199,42,16,7,5,2,,1,,,
E,9/15/2021,140,53,26,5,2,2,,1,,,
E,9/16/2021,231,54,17,6,3,1,4,9,,,
E,9/17/2021,342,38,7,11,1,5,,11,,,
E,9/18/2021,181,38,14,6,1,1,1,4,,,
E,9/19/2021,200.5,55,24,8,4,1,2,3,,,
E,9/20/2021,246,66,23,11,5,4,3,9,,,
E,9/21/2021,294,41,11,13,6,1,1,5,,,
E,9/22/2021,242,61,19,20,4,2,2,1,,,
E,9/23/2021,163,47,19,3,5,1,1,,,,
E,9/24/2021,166,55,30,6,2,,1,2,,,
E,9/25/2021,240,46,14,9,4,3,3,2,,,
E,9/26/2021,148.5,44,18,8,,1,,2,,,
E,9/27/2021,253,60,18,13,2,4,2,7,,,
E,9/28/2021,359,54,11,8,11,3,2,8,,,
E,9/29/2021,278,49,12,10,2,3,,12,1,,
E,9/30/2021,243,59,19,11,6,6,2,5,,,
E,10/1/2021,410,50,9,5,4,3,2,14,2,1,
E,10/2/2021,344,43,9,6,5,3,2,9,,1,
E,10/3/2021,386,40,6,9,4,7,3,6,,,
E,10/4/2021,217,66,24,11,7,6,2,1,,,
E,10/5/2021,231,45,19,10,5,2,1,1,,,
E,10/6/2021,206,53,21,10,5,,,3,,,
E,10/7/2021,400,56,8,14,6,4,5,12,1,,
E,10/8/2021,284.5,43,11,5,2,1,4,11,1,,
E,10/9/2021,441,45,4,9,7,1,,17,2,1,
E,10/10/2021,371,40,6,12,6,4,2,8,,,
E,10/11/2021,240,46,13,9,3,5,1,3,,,
E,10/12/2021,293,55,13,13,3,5,1,7,,,
E,10/13/2021,199,52,15,7,3,1,2,7,,1,
E,10/14/2021,362.5,55,9,7,12,4,2,10,,,
E,10/15/2021,304,56,11,13,5,2,3,14,,,
E,10/16/2021,243,44,12,8,3,3,2,4,1,,
E,10/17/2021,366.5,42,6,8,3,,3,15,,,
E,10/18/2021,198,45,11,13,,1,1,3,,,
E,10/19/2021,195,53,16,4,2,5,2,8,1,,
E,10/20/2021,181,51,19,4,1,4,2,2,,,
E,10/21/2021,226,46,13,10,3,1,1,2,,,
E,10/22/2021,260,56,13,18,7,1,1,2,,,
E,10/23/2021,164,40,19,5,2,,,,,,
E,10/24/2021,198,40,19,7,4,3,,2,,,
E,10/25/2021,391,56,9,9,8,3,2,13,2,,
E,10/26/2021,170,42,19,5,2,1,1,,,,
E,10/27/2021,324,51,15,8,2,,4,12,1,,
E,10/28/2021,670.5,47,,6,6,4,4,19,1,,
E,10/29/2021,247,37,10,5,3,2,2,6,,,
E,10/30/2021,225,43,14,11,5,1,2,1,,,
E,10/31/2021,247,48,15,11,1,1,1,9,,,
E,11/1/2021,353,52,12,9,7,4,4,6,,,
E,11/2/2021,232,43,12,11,4,,1,2,,,
E,11/3/2021,196,49,19,14,4,2,,2,,1,
E,11/4/2021,280.5,51,14,13,4,5,2,3,,,
E,11/5/2021,293,46,12,9,5,4,3,4,,,
E,11/6/2021,276,50,12,9,9,5,1,3,,,
E,11/7/2021,313,35,7,10,4,2,3,3,,,
E,11/8/2021,363,42,7,9,5,3,5,7,1,,
E,11/9/2021,318.5,55,11,10,4,2,10,7,,,
E,11/10/2021,196,42,13,9,3,2,2,2,,,
E,11/11/2021,363.5,53,9,9,3,3,7,11,1,,
E,11/12/2021,323.5,54,12,11,4,5,1,12,,,
E,11/13/2021,437,47,5,7,7,1,4,15,,,
E,11/14/2021,917,33,3,1,4,3,1,14,5,,
E,11/15/2021,300,43,14,7,4,4,1,7,,,
E,11/16/2021,297,49,17,6,3,2,1,9,2,,
E,11/17/2021,411,58,12,9,10,2,4,16,2,,
E,11/18/2021,521,48,9,3,7,3,5,12,2,,
E,11/19/2021,350,37,7,10,6,4,1,6,,,
E,11/20/2021,177,34,15,7,4,1,,,,,
E,11/21/2021,302,50,13,8,5,4,2,5,1,,
E,11/22/2021,368,45,7,13,3,1,7,10,,1,
E,11/23/2021,270,53,11,9,6,2,3,6,,,
E,11/24/2021,297,55,14,6,7,2,4,11,1,,
E,11/25/2021,484.5,41,5,4,2,3,2,13,,,
E,11/26/2021,767,43,7,4,3,2,,18,2,,
E,11/27/2021,856.5,43,2,3,5,3,2,20,2,1,
E,11/28/2021,986.5,38,1,,,,3,18,8,,
E,11/29/2021,"1,060",36,1,1,2,1,4,17,9,,
E,11/30/2021,221,49,14,1,7,1,4,4,,,
E,12/1/2021,248,56,14,12,5,2,1,6,,,
E,12/2/2021,570.5,62,3,5,10,6,7,16,4,,
E,12/3/2021,446,51,8,8,7,2,4,13,1,,
E,12/4/2021,179,35,15,3,1,3,1,2,2,,
E,12/5/2021,349,47,10,11,2,5,2,12,,,
E,12/6/2021,367,47,9,5,4,5,1,12,2,,
E,12/7/2021,533,57,4,7,10,5,8,14,2,,
E,12/8/2021,331.5,51,14,6,6,3,3,10,1,,
E,12/9/2021,252,49,13,11,3,2,1,6,1,,
E,12/10/2021,234,67,22,12,2,5,3,7,1,,
E,12/11/2021,595,51,2,4,3,10,2,18,2,,
E,12/12/2021,580,48,4,2,7,11,2,15,2,1,
E,12/13/2021,430,40,5,7,4,4,2,10,,1,
E,12/14/2021,219,55,19,6,2,6,4,2,1,1,
E,12/15/2021,594,54,7,6,5,5,2,20,1,2,
E,12/16/2021,427,40,6,3,5,2,1,12,1,,
E,12/17/2021,311,44,8,8,5,3,3,8,1,,
E,12/18/2021,399.5,34,9,2,3,3,1,8,2,,
E,12/19/2021,281,45,9,10,4,1,1,9,1,,
E,12/20/2021,569,48,3,5,6,5,3,15,2,,
E,12/21/2021,457,45,6,7,8,5,4,8,2,,
E,12/22/2021,275,41,8,14,4,4,,,,,
E,12/23/2021,236,57,22,7,2,4,,11,2,,
E,12/24/2021,136,43,13,4,5,,,1,,,
E,12/25/2021,199,38,11,2,1,1,,8,2,,
E,12/26/2021,454,43,7,6,5,4,4,12,,,
E,12/27/2021,271,43,11,7,5,4,6,2,,,
E,12/28/2021,217,75,20,15,7,1,1,8,1,,
E,12/29/2021,640,48,2,3,3,6,4,12,3,,
E,12/30/2021,360,41,11,5,4,2,2,9,,,
E,12/31/2021,241,46,13,10,6,1,,5,,,
E,1/1/2022,365,40,8,2,5,3,1,8,,,
E,1/2/2022,820,39,4,1,2,5,3,16,3,2,
E,1/3/2022,700,45,4,6,1,3,4,12,4,1,
E,1/4/2022,294,45,9,11,5,3,2,4,2,,
E,1/5/2022,533,34,2,3,4,5,1,7,3,3,
E,1/6/2022,597,31,7,2,,3,3,6,2,,
E,1/7/2022,264,43,17,12,2,1,3,5,,,
E,1/8/2022,175,45,25,5,2,2,1,6,,,
E,1/9/2022,378,37,10,1,4,1,1,11,2,,
E,1/10/2022,694,44,3,1,4,3,7,16,3,1,
E,1/11/2022,545,48,4,8,7,3,4,15,2,,
E,1/12/2022,465,41,5,8,4,,5,8,4,,
E,1/13/2022,399,44,5,8,10,5,3,5,,1,
E,1/14/2022,248,42,17,12,,6,,3,1,,
E,1/15/2022,252,42,13,10,4,,,6,1,,
E,1/16/2022,263.5,37,11,6,4,2,1,3,,,
E,1/17/2022,267,48,17,11,5,1,2,8,,,
E,1/18/2022,248,52,14,12,6,3,3,2,,,
E,1/19/2022,157,42,23,4,2,1,1,,1,,
E,1/20/2022,228,45,16,8,2,4,1,3,,,
E,1/21/2022,163,38,14,8,4,,,,,,
E,1/22/2022,215,39,14,10,3,2,1,3,,,
E,1/23/2022,477,34,4,3,7,4,4,8,1,,
E,1/24/2022,336.5,50,8,12,7,4,3,8,1,,
E,1/25/2022,242.5,31,7,5,5,,2,2,,,
E,1/26/2022,231,43,17,6,10,1,1,2,,,
E,1/27/2022,181,42,16,8,2,4,3,,,,
E,1/28/2022,165,43,17,13,1,,,,,,
E,1/29/2022,207,40,10,5,8,2,1,,,,
E,1/30/2022,135.5,42,16,5,1,,,,1,,
E,1/31/2022,356,40,6,10,9,3,4,2,,,
E,2/1/2022,160,49,19,9,3,,,,,,
E,2/2/2022,227.5,48,12,7,6,3,1,3,,,
E,2/3/2022,254,47,16,9,5,7,1,,,,
E,2/4/2022,181,47,24,5,4,,1,,,,
E,2/5/2022,173,49,19,9,3,1,,2,,,
E,2/6/2022,232,36,15,12,2,,,1,,1,
E,2/7/2022,263.5,47,14,7,12,3,2,2,,,
E,2/8/2022,186,48,20,14,3,2,,,,,
E,2/9/2022,265,48,12,12,8,3,1,1,,,
E,2/10/2022,202.5,49,15,10,5,2,1,,,,
E,2/11/2022,173,55,22,13,2,1,,1,,,
E,2/12/2022,149,35,18,4,3,,,,,,
E,2/13/2022,164,34,16,4,1,1,,,,,
E,2/14/2022,167,47,19,6,4,,,,,,
E,2/15/2022,190,54,20,10,3,1,,,,,
E,2/16/2022,145,45,19,2,5,2,,,,,
E,2/17/2022,158,55,25,7,2,2,,,,,
E,2/18/2022,160,42,22,6,,2,,,,,
E,2/19/2022,149,40,16,5,,,,,,,
E,2/20/2022,130,46,19,3,1,,,,,,
E,2/21/2022,140,58,28,9,2,3,,1,,,
E,2/22/2022,199,51,20,14,2,1,,,,,
E,2/23/2022,170,54,29,5,1,1,1,,,,
E,2/24/2022,112.5,36,11,4,1,,,,,,
E,2/25/2022,165,45,23,11,2,,,,,,
E,2/26/2022,165,40,21,4,,3,,,,,
E,2/27/2022,116,35,12,3,1,,,,,,
E,2/28/2022,190,49,23,9,2,,,1,,,
E,3/1/2022,166.5,43,14,9,3,1,1,1,,,
E,3/2/2022,165,56,27,4,3,1,1,,,,
E,3/3/2022,166.5,48,22,8,1,,,2,,,
E,3/4/2022,216,44,19,6,4,2,1,,,,
E,3/5/2022,145.5,39,23,3,,,1,,,,
E,3/6/2022,169,44,18,3,1,,,7,1,,
E,3/7/2022,335,52,9,9,10,2,2,7,1,,
E,3/8/2022,213,43,14,11,4,1,1,2,,,
E,3/9/2022,121.5,50,14,8,1,,,,,,
E,3/10/2022,151.5,49,15,5,4,1,1,,,,
E,3/11/2022,203,55,18,12,6,1,2,,,,
